id,state,sunlight_svm,sunlight_reg
May-76,SD,316,316
Jun-76,SD,342.5,342.5
Jul-76,SD,375,375
Aug-76,SD,343.5,343.5
Sep-76,SD,289,289
Oct-76,SD,246,246
Nov-76,SD,190,190
Dec-76,SD,157,157
Jan-77,SD,189,189
Feb-77,SD,202.5,202.5
Mar-77,SD,225.5,225.5
Apr-77,SD,304,304
May-77,SD,336.5,336.5
Jun-77,SD,351.5,351.5
Jul-77,SD,352.5,352.5
Aug-77,SD,325,325
Sep-77,SD,252,252
Oct-77,SD,215.5,215.5
Nov-77,SD,146,146
Dec-77,SD,118,118
Jan-78,SD,185.5,185.5
Feb-78,SD,161,161
Mar-78,SD,261.5,261.5
Apr-78,SD,202.5,202.5
May-78,SD,295,295
Jun-78,SD,357.5,357.5
Jul-78,SD,353.5,353.5
Aug-78,SD,341.5,341.5
Sep-78,SD,304,304
Oct-78,SD,253.5,253.5
Nov-78,SD,112,112
Dec-78,SD,177.5,177.5
Jan-79,SD,207,207
Feb-79,SD,174.5,174.5
Mar-79,SD,210.5,210.5
Apr-79,SD,217.5,217.5
May-79,SD,270,270
Jun-79,SD,318,318
Jul-79,SD,307.5,307.5
Aug-79,SD,268.5,268.5
Sep-79,SD,323.5,323.5
Oct-79,SD,187.5,187.5
Nov-79,SD,174,174
Dec-79,SD,172.5,172.5
Jan-80,SD,158,158
Feb-80,SD,180.5,180.5
Mar-80,SD,248,248
Apr-80,SD,297,297
May-80,SD,307.5,307.5
Jun-80,SD,314.5,314.5
Jul-80,SD,356.5,356.5
Aug-80,SD,257,257
Sep-80,SD,259,259
Oct-80,SD,229,229
Nov-80,SD,156,156
Dec-80,SD,110,110
Jan-81,SD,178.5,178.5
Feb-81,SD,173,173
Mar-81,SD,294,294
Apr-81,SD,306,306
May-81,SD,300.5,300.5
Jun-81,SD,365,365
Jul-81,SD,337.5,337.5
Aug-81,SD,334,334
Sep-81,SD,303.5,303.5
Oct-81,SD,210,210
Nov-81,SD,173,173
Dec-81,SD,145,145
Jan-82,SD,154,154
Feb-82,SD,205.5,205.5
Mar-82,SD,222.5,222.5
Apr-82,SD,247.5,247.5
May-82,SD,216.5,216.5
Jun-82,SD,284,284
Jul-82,SD,348.5,348.5
Aug-82,SD,308.5,308.5
Sep-82,SD,235.5,235.5
Oct-82,SD,164.5,164.5
Nov-82,SD,140.5,140.5
Dec-82,SD,130,130
Jan-83,SD,130,130
Feb-83,SD,124.5,124.5
Mar-83,SD,142,142
Apr-83,SD,201.5,201.5
May-83,SD,300.5,300.5
Jun-83,SD,272,272
Jul-83,SD,352.5,352.5
Aug-83,SD,353,353
Sep-83,SD,254,254
Oct-83,SD,161.5,161.5
Nov-83,SD,88.5,88.5
Dec-83,SD,144,144
Jan-84,SD,162,162
Feb-84,SD,169,169
Mar-84,SD,201.5,201.5
Apr-84,SD,234.5,234.5
May-84,SD,312,312
Jun-84,SD,324,324
Jul-84,SD,356.5,356.5
Aug-84,SD,351,351
Sep-84,SD,256,256
Oct-84,SD,179.5,179.5
Nov-84,SD,160.5,160.5
Dec-84,SD,132.5,132.5
Jan-85,SD,187,187
Feb-85,SD,194,194
Mar-85,SD,260,260
Apr-85,SD,296,296
May-85,SD,336.5,336.5
Jun-85,SD,324,324
Jul-85,SD,346.5,346.5
Aug-85,SD,307,307
Sep-85,SD,191,191
Oct-85,SD,224.5,224.5
Nov-85,SD,99,99
Dec-85,SD,150,150
Jan-86,SD,162,162
Feb-86,SD,152,152
Mar-86,SD,212.5,212.5
Apr-86,SD,240,240
May-86,SD,357,357
Jun-86,SD,354,354
Jul-86,SD,372.5,372.5
Aug-86,SD,357,357
Sep-86,SD,195,195
Oct-86,SD,202.5,202.5
Nov-86,SD,157,157
Dec-86,SD,201.5,201.5
Jan-87,SD,197,197
Feb-87,SD,173.5,173.5
Mar-87,SD,229,229
Apr-87,SD,353,353
May-87,SD,290.5,290.5
Jun-87,SD,386.5,386.5
Jul-87,SD,377.5,377.5
Aug-87,SD,335.5,335.5
Sep-87,SD,319.5,319.5
Oct-87,SD,255.5,255.5
Nov-87,SD,169,169
Dec-87,SD,147.5,147.5
Jan-88,SD,161.979725,167.6239028
Feb-88,SD,179.3177995,173.0058307
Mar-88,SD,224.6195641,225.883174
Apr-88,SD,241.6141224,245.2485188
May-88,SD,289.809535,288.8384718
Jun-88,SD,315.408609,318.8384639
Jul-88,SD,352.375879,353.8697884
Aug-88,SD,322.4689703,329.8774373
Sep-88,SD,253.6588029,266.6919984
Oct-88,SD,216.057292,218.7696473
Nov-88,SD,157.2847261,149.3933699
Dec-88,SD,141.3133457,147.8879154
Jan-89,SD,161.904986,167.7842484
Feb-89,SD,179.2877053,172.879427
Mar-89,SD,224.5279581,225.9680512
Apr-89,SD,241.6917739,245.2930872
May-89,SD,289.8093413,288.9687771
Jun-89,SD,315.394816,319.0404417
Jul-89,SD,352.3675152,353.9941989
Aug-89,SD,322.328277,330.2366213
Sep-89,SD,253.5548354,267.016193
Oct-89,SD,215.9483603,218.8430843
Nov-89,SD,157.163499,149.2707822
Dec-89,SD,141.2392942,148.0600212
Jan-90,SD,161.8220108,167.9445941
Feb-90,SD,179.2617007,172.7530233
Mar-90,SD,224.4357773,226.0529285
Apr-90,SD,241.7688913,245.3376555
May-90,SD,289.7888322,289.0990824
Jun-90,SD,315.3531584,319.2424194
Jul-90,SD,352.3572011,354.1186093
Aug-90,SD,322.1795775,330.5958053
Sep-90,SD,253.4472001,267.3403875
Oct-90,SD,215.851211,218.9165212
Nov-90,SD,157.0526339,149.1481945
Dec-90,SD,141.1567836,148.2321271
Jan-91,SD,161.7319408,168.1049397
Feb-91,SD,179.2402631,172.6266196
Mar-91,SD,224.3436365,226.1378057
Apr-91,SD,241.8450677,245.3822239
May-91,SD,289.7486182,289.2293877
Jun-91,SD,315.2853018,319.4443972
Jul-91,SD,352.3447222,354.2430198
Aug-91,SD,322.0239709,330.9549893
Sep-91,SD,253.3366327,267.6645821
Oct-91,SD,215.7656347,218.9899581
Nov-91,SD,156.9523787,149.0256068
Dec-91,SD,141.0664508,148.4042329
Jan-92,SD,161.635913,168.2652853
Feb-92,SD,179.2237756,172.5002159
Mar-92,SD,224.2521149,226.222683
Apr-92,SD,241.9199188,245.4267922
May-92,SD,289.6895056,289.3596929
Jun-92,SD,315.1930934,319.6463749
Jul-92,SD,352.3299224,354.3674303
Aug-92,SD,321.8625621,331.3141732
Sep-92,SD,253.2238784,267.9887766
Oct-92,SD,215.6913194,219.063395
Nov-92,SD,156.8628197,148.9030191
Dec-92,SD,140.9689737,148.5763388
Jan-93,SD,161.5350462,168.4256309
Feb-93,SD,179.212525,172.3738122
Mar-93,SD,224.161751,226.3075602
Apr-93,SD,241.9930878,245.4713606
May-93,SD,289.6124782,289.4899982
Jun-93,SD,315.078529,319.8483526
Jul-93,SD,352.3127024,354.4918407
Aug-93,SD,321.6964514,331.6733572
Sep-93,SD,253.1096806,268.3129712
Oct-93,SD,215.6278617,219.1368319
Nov-93,SD,156.783895,148.7804314
Dec-93,SD,140.8650646,148.7484447
Jan-94,SD,161.430428,168.5859765
Feb-94,SD,179.2067016,172.2474085
Mar-94,SD,224.0730382,226.3924375
Apr-94,SD,242.064248,245.5159289
May-94,SD,289.5186762,289.6203035
Jun-94,SD,314.9437185,320.0503304
Jul-94,SD,352.2930176,354.6162512
Aug-94,SD,321.5267235,332.0325412
Sep-94,SD,252.9947705,268.6371657
Oct-94,SD,215.5747784,219.2102688
Nov-94,SD,156.7154094,148.6578437
Dec-94,SD,140.7554632,148.9205505
Jan-95,SD,161.3231032,168.7463222
Feb-95,SD,179.2064005,172.1210048
Mar-95,SD,223.9864217,226.4773147
Apr-95,SD,242.1331062,245.5604973
May-95,SD,289.4093741,289.7506088
Jun-95,SD,314.7908525,320.2523081
Jul-95,SD,352.2708748,354.7406617
Aug-95,SD,321.3544379,332.3917252
Sep-95,SD,252.8798576,268.9613603
Oct-95,SD,215.5315191,219.2837058
Nov-95,SD,156.6570502,148.535256
Dec-95,SD,140.6409289,149.0926564
Jan-96,SD,161.2140642,168.9066678
Feb-96,SD,179.2116255,171.9946011
Mar-96,SD,223.9022958,226.562192
Apr-96,SD,242.1994047,245.6050656
May-96,SD,289.2859572,289.8809141
Jun-96,SD,314.62217,320.4542859
Jul-96,SD,352.2463284,354.8650721
Aug-96,SD,321.1806201,332.7509092
Sep-96,SD,252.7656205,269.2855548
Oct-96,SD,215.4974781,219.3571427
Nov-96,SD,156.6084036,148.4126683
Dec-96,SD,140.5222337,149.2647622
Jan-97,SD,161.1042425,169.0670134
Feb-97,SD,179.2222942,171.8681974
Mar-97,SD,223.8210029,226.6470692
Apr-97,SD,242.2629223,245.649634
May-97,SD,289.1498976,290.0112194
Jun-97,SD,314.4399267,320.6562636
Jul-97,SD,352.2194762,354.9894826
Aug-97,SD,321.0062532,333.1100932
Sep-97,SD,252.6526996,269.6097494
Oct-97,SD,215.4720065,219.4305796
Nov-97,SD,156.5689705,148.2900806
Dec-97,SD,140.4001541,149.4368681
Jan-98,SD,160.9945016,169.227359
Feb-98,SD,179.2382438,171.7417937
Mar-98,SD,223.7428331,226.7319465
Apr-98,SD,242.323476,245.6942023
May-98,SD,289.0027302,290.1415247
Jun-98,SD,314.2463658,320.8582413
Jul-98,SD,352.1904544,355.113893
Aug-98,SD,320.8322712,333.4692771
Sep-98,SD,252.5416903,269.9339439
Oct-98,SD,215.4544242,219.5040165
Nov-98,SD,156.5381833,148.1674929
Dec-98,SD,140.2754641,149.608974
Jan-99,SD,160.8856326,169.3877046
Feb-99,SD,179.2592395,171.61539
Mar-99,SD,223.6680245,226.8168237
Apr-99,SD,242.3809201,245.7387706
May-99,SD,288.8460287,290.27183
Jun-99,SD,314.0436907,321.0602191
Jul-99,SD,352.1594325,355.2383035
Aug-99,SD,320.6595524,333.8284611
Sep-99,SD,252.4331374,270.2581385
Oct-99,SD,215.4440312,219.5774534
Nov-99,SD,156.5154213,148.0449052
Dec-99,SD,140.1489274,149.7810798
Jan-00,SD,160.7783498,169.5480503
Feb-00,SD,179.2849824,171.4889863
Mar-00,SD,223.5967642,226.901701
Apr-00,SD,242.4351465,245.783339
May-00,SD,288.6813826,290.4021353
Jun-00,SD,313.8340404,321.2621968
Jul-00,SD,352.126608,355.362714
Aug-00,SD,320.4889146,334.1876451
Sep-00,SD,252.3275314,270.582333
Oct-00,SD,215.4401181,219.6508903
Nov-00,SD,156.5000255,147.9223175
Dec-00,SD,140.0212906,149.9531857
Jan-01,SD,160.6732888,169.7083959
Feb-01,SD,179.3151191,171.3625826
Mar-01,SD,223.529191,226.9865782
Apr-01,SD,242.4860835,245.8279073
May-01,SD,288.5103754,290.5324406
Jun-01,SD,313.6194673,321.4641746
Jul-01,SD,352.0922011,355.4871244
Aug-01,SD,320.321111,334.5468291
Sep-01,SD,252.2253047,270.9065276
Oct-01,SD,215.4419762,219.7243273
Nov-01,SD,156.4913132,147.7997298
Dec-01,SD,139.893276,150.1252916
Jan-02,SD,160.5710061,169.8687415
Feb-02,SD,179.3492509,171.2361789
Mar-02,SD,223.4653969,227.0714555
Apr-02,SD,242.5336939,245.8724757
May-02,SD,288.3345638,290.6627459
Jun-02,SD,313.4019184,321.6661523
Jul-02,SD,352.0564492,355.6115349
Aug-02,SD,320.1568266,334.9060131
Sep-02,SD,252.1268305,271.2307221
Oct-02,SD,215.4489065,219.7977642
Nov-02,SD,156.4885905,147.6771421
Dec-02,SD,139.7655761,150.2973974
Jan-03,SD,160.471979,170.0290871
Feb-03,SD,179.3869441,171.1097752
Mar-03,SD,223.4054309,227.1563327
Apr-03,SD,242.5779737,245.917044
May-03,SD,288.1554591,290.7930511
Jun-03,SD,313.183219,321.86813
Jul-03,SD,352.0196014,355.7359454
Aug-03,SD,319.9966765,335.2651971
Sep-03,SD,252.0324217,271.5549167
Oct-03,SD,215.4602279,219.8712011
Nov-03,SD,156.4911644,147.5545543
Dec-03,SD,139.6388473,150.4695033
Jan-04,SD,160.3766075,170.1894327
Feb-04,SD,179.4277391,170.9833715
Mar-04,SD,223.3493019,227.24121
Apr-04,SD,242.618949,245.9616124
May-04,SD,287.9745106,290.9233564
Jun-04,SD,312.9650603,322.0701078
Jul-04,SD,351.9819137,355.8603558
Aug-04,SD,319.8412043,335.6243811
Sep-04,SD,251.9423312,271.8791113
Oct-04,SD,215.475284,219.944638
Nov-04,SD,156.4983527,147.4319666
Dec-04,SD,139.5137052,150.6416091
Jan-05,SD,160.2852169,170.3497784
Feb-05,SD,179.4711606,170.8569678
Mar-05,SD,223.2969827,227.3260872
Apr-05,SD,242.656674,246.0061807
May-05,SD,287.7930907,291.0536617
Jun-05,SD,312.7489888,322.2720855
Jul-05,SD,351.9436444,355.9847663
Aug-05,SD,319.6908819,335.983565
Sep-05,SD,251.8567533,272.2033058
Oct-05,SD,215.4934494,220.0180749
Nov-05,SD,156.509494,147.3093789
Dec-05,SD,139.3907203,150.813715
Jan-06,SD,160.1980615,170.510124
Feb-06,SD,179.516726,170.7305641
Mar-06,SD,223.2484137,227.4109645
Apr-06,SD,242.6912275,246.0507491
May-06,SD,287.6124823,291.183967
Jun-06,SD,312.5363997,322.4740633
Jul-06,SD,351.905049,356.1091768
Aug-06,SD,319.5461098,336.342749
Sep-06,SD,251.7758257,272.5275004
Oct-06,SD,215.5141347,220.0915118
Nov-06,SD,156.5239543,147.1867912
Dec-06,SD,139.2704143,150.9858209
Jan-07,SD,160.1153282,170.6704696
Feb-07,SD,179.5639545,170.6041604
Mar-07,SD,223.2035068,227.4958417
Apr-07,SD,242.7227104,246.0953174
May-07,SD,287.4338694,291.3142723
Jun-07,SD,312.328533,322.676041
Jul-07,SD,351.8663768,356.2335872
Aug-07,SD,319.4072185,336.701933
Sep-07,SD,251.6996323,272.8516949
Oct-07,SD,215.5367905,220.1649488
Nov-07,SD,156.5411342,147.0642035
Dec-07,SD,139.1532573,151.1579267
Jan-08,SD,160.0371418,170.8308152
Feb-08,SD,179.6123745,170.4777567
Mar-08,SD,223.1621497,227.580719
Apr-08,SD,242.7512423,246.1398858
May-08,SD,287.2583283,291.4445776
Jun-08,SD,312.1264713,322.8780187
Jul-08,SD,351.8278671,356.3579977
Aug-08,SD,319.2744705,337.061117
Sep-08,SD,251.628207,273.1758895
Oct-08,SD,215.5609099,220.2383857
Nov-08,SD,156.5604733,146.9416158
Dec-08,SD,139.0396663,151.3300326
Jan-09,SD,159.96357,170.9911608
Feb-09,SD,179.6615306,170.351353
Mar-09,SD,223.1242099,227.6655962
Apr-09,SD,242.7769585,246.1844541
May-09,SD,287.0868231,291.5748829
Jun-09,SD,311.9311416,323.0799965
Jul-09,SD,351.7897461,356.4824082
Aug-09,SD,319.1480624,337.420301
Sep-09,SD,251.5615371,273.500084
Oct-09,SD,215.5860311,220.3118226
Nov-09,SD,156.5814544,146.8190281
Dec-09,SD,138.9300032,151.5021384
Jan-10,SD,159.8946285,171.1515065
Feb-10,SD,179.7109894,170.2249493
Mar-10,SD,223.0895381,227.7504735
Apr-10,SD,242.8000064,246.2290225
May-10,SD,286.9202017,291.7051882
Jun-10,SD,311.7433179,323.2819742
Jul-10,SD,351.7522242,356.6068186
Aug-10,SD,319.0281288,337.779485
Sep-10,SD,251.4995681,273.8242786
Oct-10,SD,215.6117382,220.3852595
Nov-10,SD,156.6036053,146.6964404
Dec-10,SD,138.8245751,151.6742443
Jan-11,SD,159.8302871,171.3118521
Feb-11,SD,179.7603451,170.0985456
Mar-11,SD,223.0579723,227.8353507
Apr-11,SD,242.8205431,246.2735908
May-11,SD,286.759195,291.8354935
Jun-11,SD,311.5636264,323.483952
Jul-11,SD,351.7154943,356.7312291
Aug-11,SD,318.9147452,338.1386689
Sep-11,SD,251.4422083,274.1484731
Oct-11,SD,215.6376614,220.4586964
Nov-11,SD,156.626501,146.5738527
Dec-11,SD,138.7236346,151.8463502
Jan-12,SD,159.7704749,171.4721977
Feb-12,SD,179.8092233,169.9721419
Mar-12,SD,223.029341,227.920228
Apr-12,SD,242.8387324,246.3181592
May-12,SD,286.6044172,291.9657988
Jun-12,SD,311.3925525,323.6859297
Jul-12,SD,351.6797298,356.8556396
Aug-12,SD,318.8079324,338.4978529
Sep-12,SD,251.3893332,274.4726677
Oct-12,SD,215.6634766,220.5321333
Nov-12,SD,156.6497636,146.451265
Dec-12,SD,138.6273802,152.018456
Jan-13,SD,159.7150864,171.6325433
Feb-13,SD,179.857284,169.8457382
Mar-13,SD,223.0034665,228.0051052
Apr-13,SD,242.8547416,246.3627275
May-13,SD,286.4563687,292.096104
Jun-13,SD,311.2304486,323.8879074
Jul-13,SD,351.6450835,356.98005
Aug-13,SD,318.7076608,338.8570369
Sep-13,SD,251.3407905,274.7968622
Oct-13,SD,215.6889041,220.6055703
Nov-13,SD,156.6730619,146.3286773
Dec-13,SD,138.5359587,152.1905619
Jan-14,SD,159.6639862,171.7928889
Feb-14,SD,179.9042241,169.7193345
Mar-14,SD,222.9801678,228.0899825
Apr-14,SD,242.8687396,246.4072959
May-14,SD,286.3154394,292.2264093
Jun-14,SD,311.0775438,324.0898852
Jul-14,SD,351.6116872,357.1044605
Aug-14,SD,318.6138548,339.2162209
Sep-14,SD,251.2964048,275.1210568
Oct-14,SD,215.7137072,220.6790072
Nov-14,SD,156.6961107,146.2060896
Dec-14,SD,138.4494672,152.3626677
Jan-15,SD,159.6170147,171.9532346
Feb-15,SD,179.9497788,169.5929308
Mar-15,SD,222.9592633,228.1748597
Apr-15,SD,242.8808943,246.4518642
May-15,SD,286.1819148,292.3567146
Jun-15,SD,310.9339536,324.2918629
Jul-15,SD,351.5796515,357.2288709
Aug-15,SD,318.5263978,339.5754049
Sep-15,SD,251.255982,275.4452513
Oct-15,SD,215.7376898,220.7524441
Nov-15,SD,156.7186682,146.0835019
Dec-15,SD,138.3679557,152.5347736
Jan-16,SD,159.5739929,172.1135802
Feb-16,SD,179.9937214,169.4665271
Mar-16,SD,222.9405727,228.259737
Apr-16,SD,242.8913709,246.4964326
May-16,SD,286.0559817,292.4870199
Jun-16,SD,310.799691,324.4938407
Jul-16,SD,351.5490657,357.3532814
Aug-16,SD,318.4451366,339.9345889
Sep-16,SD,251.2193141,275.7694459
Oct-16,SD,215.7606938,220.825881
Nov-16,SD,156.7405341,145.9609142
Dec-16,SD,138.2914305,152.7068795
Jan-17,SD,159.5347269,172.2739258
Feb-17,SD,180.035864,169.3401234
Mar-17,SD,222.9239195,228.3446142
Apr-17,SD,242.9003299,246.5410009
May-17,SD,285.9377357,292.6173252
Jun-17,SD,310.6746773,324.6958184
Jul-17,SD,351.5199984,357.4776919
Aug-17,SD,318.3698863,340.2937729
Sep-17,SD,251.1861829,276.0936404
Oct-17,SD,215.7825964,220.8993179
Nov-17,SD,156.7615469,145.8383265
Dec-17,SD,138.2198576,152.8789853
Jan-18,SD,159.4990123,172.4342714
Feb-18,SD,180.076056,169.2137197
Mar-18,SD,222.909132,228.4294915
Apr-18,SD,242.9079257,246.5855693
May-18,SD,285.8271894,292.7476305
Jun-18,SD,310.5587531,324.8977961
Jul-18,SD,351.4924984,357.6021023
Aug-18,SD,318.3004355,340.6529568
Sep-18,SD,251.1563639,276.417835
Oct-18,SD,215.803307,220.9727548
Nov-18,SD,156.7815808,145.7157388
Dec-18,SD,138.1531664,153.0510912
Jan-19,SD,159.4666376,172.594617
Feb-19,SD,180.1141824,169.087316
Mar-19,SD,222.8960455,228.5143687
Apr-19,SD,242.9143054,246.6301376
May-19,SD,285.7242805,292.8779358
Jun-19,SD,310.45169,325.0997739
Jul-19,SD,351.4665959,357.7265128
Aug-19,SD,318.2365501,341.0121408
Sep-19,SD,251.1296299,276.7420295
Oct-19,SD,215.822764,221.0461918
Nov-19,SD,156.8005424,145.5931511
Dec-19,SD,138.0912538,153.2231971
Jan-20,SD,159.437388,172.7549627
Feb-20,SD,180.1501626,168.9609123
Mar-20,SD,222.8845025,228.599246
Apr-20,SD,242.9196082,246.674706
May-20,SD,285.6288804,293.0082411
Jun-20,SD,310.3532009,325.3017516
Jul-20,SD,351.4423035,357.8509233
Aug-20,SD,318.1779786,341.3713248
Sep-20,SD,251.1057538,277.0662241
Oct-20,SD,215.8409316,221.1196287
Nov-20,SD,156.8183674,145.4705634
Dec-20,SD,138.0339882,153.3953029
Jan-21,SD,159.4110484,172.9153083
Feb-21,SD,180.183947,168.8345086
Mar-21,SD,222.8743542,228.6841232
Apr-21,SD,242.9239642,246.7192743
May-21,SD,285.5408032,293.1385464
Jun-21,SD,310.2629503,325.5037294
Jul-21,SD,351.4196178,357.9753337
Aug-21,SD,318.1244555,341.7305088
Sep-21,SD,251.0845117,277.3904186
Oct-21,SD,215.8577967,221.1930656
Nov-21,SD,156.8350171,145.3479757
Dec-21,SD,137.9812133,153.5674088
Jan-22,SD,159.3874055,173.0756539
Feb-22,SD,180.2155153,168.7081049
Mar-22,SD,222.8654605,228.7690005
Apr-22,SD,242.9274942,246.7638427
May-22,SD,285.459814,293.2688517
Jun-22,SD,310.1805647,325.7057071
Jul-22,SD,351.3985209,358.0997442
Aug-22,SD,318.0757061,342.0896928
Sep-22,SD,251.0656847,277.7146132
Oct-22,SD,215.8733655,221.2665025
Nov-22,SD,156.8504756,145.225388
Dec-22,SD,137.9327527,153.7395146
Jan-00,AR,144,144
Feb-00,AR,122,122
Mar-00,AR,194,194
Apr-00,AR,204,204
May-00,AR,291,291
Jun-00,AR,287,287
Jul-00,AR,320,320
Aug-00,AR,366,366
Sep-00,AR,272,272
Oct-00,AR,224,224
Nov-00,AR,185,185
Dec-00,AR,180,180
Jan-01,AR,190,190
Feb-01,AR,153,153
Mar-01,AR,251,251
Apr-01,AR,258,258
May-01,AR,269,269
Jun-01,AR,355,355
Jul-01,AR,316,316
Aug-01,AR,262,262
Sep-01,AR,259,259
Oct-01,AR,257,257
Nov-01,AR,190,190
Dec-01,AR,152,152
Jan-02,AR,146,146
Feb-02,AR,146,146
Mar-02,AR,198,198
Apr-02,AR,237,237
May-02,AR,217,217
Jun-02,AR,327,327
Jul-02,AR,299,299
Aug-02,AR,317,317
Sep-02,AR,240,240
Oct-02,AR,244,244
Nov-02,AR,115,115
Dec-02,AR,122,122
Jan-03,AR,173,173
Feb-03,AR,148,148
Mar-03,AR,220,220
Apr-03,AR,288,288
May-03,AR,260,260
Jun-03,AR,309,309
Jul-03,AR,318,318
Aug-03,AR,312,312
Sep-03,AR,264,264
Oct-03,AR,240,240
Nov-03,AR,145,145
Dec-03,AR,185,185
Jan-04,AR,183,183
Feb-04,AR,144,144
Mar-04,AR,184,184
Apr-04,AR,181,181
May-04,AR,251,251
Jun-04,AR,236,236
Jul-04,AR,321,321
Aug-04,AR,306,306
Sep-04,AR,243,243
Oct-04,AR,284,284
Nov-04,AR,182,182
Dec-04,AR,142,142
Jan-05,AR,155,155
Feb-05,AR,138,138
Mar-05,AR,202.5,202.5
Apr-05,AR,218.5,218.5
May-05,AR,233,233
Jun-05,AR,293,293
Jul-05,AR,254,254
Aug-05,AR,320.5,320.5
Sep-05,AR,246.5,246.5
Oct-05,AR,201.5,201.5
Nov-05,AR,172,172
Dec-05,AR,163.5,163.5
Jan-06,AR,178.5,178.5
Feb-06,AR,206.5,206.5
Mar-06,AR,153.5,153.5
Apr-06,AR,285.33,285.33
May-06,AR,341,341
Jun-06,AR,326,326
Jul-06,AR,304.33,304.33
Aug-06,AR,268.67,268.67
Sep-06,AR,213,213
Oct-06,AR,232.33,232.33
Nov-06,AR,163.67,163.67
Dec-06,AR,103,103
Jan-07,AR,99,99
Feb-07,AR,170.33,170.33
